case_id,stop_date,stop_time,driver_gender,year_of_birth,driver_age,driver_race,violation_raw,violation,search_conducted,search_type,stop_outcome,is_arrested,stop_duration,drugs_related_stop,stopped_by
191,2006-02-10,01:55,Male,1976,30,Black,Speeding,Speeding,Yes,"Incident to Arrest,Inventory",Arrest Driver,Yes,30+ Min,No,100
192,2006-02-10,02:25,Male,1971,35,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,16-30 Min,No,101
193,2006-02-11,02:41,Male,1985,21,White,APB,Other,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,102
194,2006-02-11,09:11,Female,1965,41,White,Registration Violation,Registration/plates,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,103
195,2006-02-13,14:15,Male,1984,22,White,Speeding,Speeding,Yes,"Probable Cause,Reasonable Suspicion",Citation,No,30+ Min,No,104
196,2006-02-13,23:00,Male,1970,36,White,Registration Violation,Registration/plates,Yes,Probable Cause,Citation,No,16-30 Min,No,105
197,2006-02-15,02:45,Male,1965,41,White,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Citation,No,0-15 Min,No,106
198,2006-02-15,23:00,Female,1983,23,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Arrest Passenger,Yes,30+ Min,No,107
199,2006-02-16,02:30,Male,1982,24,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,16-30 Min,No,108
200,2006-02-18,14:25,Male,1987,19,White,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,109
201,2006-02-21,01:40,Male,1985,21,Black,Other Traffic Violation,Moving violation,Yes,"Incident to Arrest,Probable Cause",Arrest Driver,Yes,30+ Min,Yes,100
202,2006-02-21,01:40,Male,1985,21,Black,Other Traffic Violation,Moving violation,Yes,"Incident to Arrest,Probable Cause",Arrest Driver,Yes,30+ Min,Yes,101
203,2006-02-21,11:00,Male,1979,27,Black,Registration Violation,Registration/plates,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,102
204,2006-02-23,12:31,Male,1983,23,White,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,0-15 Min,No,103
205,2006-02-23,22:00,Male,1984,22,White,Call for Service,Other,Yes,Inventory,Arrest Driver,Yes,30+ Min,No,104
206,2006-02-24,01:50,Male,1987,19,White,Call for Service,Other,Yes,"Inventory,Protective Frisk",Citation,No,30+ Min,No,105
207,2006-02-24,15:30,Male,1989,17,White,Call for Service,Other,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,106
208,2006-02-25,14:50,Male,1981,25,White,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Citation,No,30+ Min,No,107
209,2006-02-26,12:02,Female,1951,55,White,Registration Violation,Registration/plates,Yes,Inventory,Citation,No,30+ Min,No,108
210,2006-02-27,23:00,Female,1981,25,Black,Registration Violation,Registration/plates,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,109
211,2006-03-01,18:30,Male,1985,21,White,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,100
212,2006-03-03,12:20,Male,1968,38,White,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,Yes,101
213,2006-03-04,16:30,Male,1948,58,Hispanic,Other Traffic Violation,Moving violation,Yes,"Incident to Arrest,Inventory",Arrest Driver,Yes,16-30 Min,No,102
214,2006-03-04,20:00,Male,1983,23,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,No,103
215,2006-03-05,19:25,Male,1984,22,Hispanic,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,104
216,2006-03-08,10:30,Male,1986,20,Black,Other Traffic Violation,Moving violation,Yes,"Inventory,Protective Frisk",Citation,No,16-30 Min,No,105
217,2006-03-09,14:53,Male,1972,34,White,Equipment/Inspection Violation,Equipment,Yes,"Incident to Arrest,Inventory",Arrest Driver,Yes,16-30 Min,No,106
218,2006-03-09,23:40,Male,1965,41,White,Speeding,Speeding,Yes,"Incident to Arrest,Inventory",Arrest Driver,Yes,30+ Min,No,107
219,2006-03-10,10:00,Female,1963,43,Black,Speeding,Speeding,Yes,"Incident to Arrest,Inventory",Arrest Driver,Yes,16-30 Min,No,108
220,2006-03-11,01:50,Male,1983,23,White,Registration Violation,Registration/plates,Yes,Inventory,Citation,No,0-15 Min,No,109
221,2006-03-13,09:40,Female,1954,52,White,Registration Violation,Registration/plates,Yes,Inventory,Arrest Driver,Yes,16-30 Min,No,100
222,2006-03-14,23:30,Male,1984,22,White,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,101
223,2006-03-16,18:25,Male,1987,19,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,30+ Min,Yes,102
224,2006-03-16,18:55,Male,1969,37,White,Registration Violation,Registration/plates,Yes,Inventory,Citation,No,30+ Min,No,103
225,2006-03-16,23:30,Male,1975,31,Black,Speeding,Speeding,Yes,Probable Cause,Citation,No,0-15 Min,No,104
226,2006-03-19,01:27,Male,1960,46,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,105
227,2006-03-19,03:39,Male,1977,29,White,Other Traffic Violation,Moving violation,Yes,"Incident to Arrest,Protective Frisk",Arrest Driver,Yes,16-30 Min,No,106
228,2006-03-19,20:29,Male,1967,39,White,Equipment/Inspection Violation,Equipment,Yes,Probable Cause,Citation,No,16-30 Min,Yes,107
229,2006-03-20,02:15,Male,1954,52,White,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,Yes,108
230,2006-03-20,15:00,Male,1973,33,White,Equipment/Inspection Violation,Equipment,Yes,"Incident to Arrest,Inventory",Arrest Driver,Yes,16-30 Min,No,109
231,2006-03-21,23:45,Male,1988,18,White,Equipment/Inspection Violation,Equipment,Yes,"Incident to Arrest,Inventory",Arrest Driver,Yes,0-15 Min,No,100
232,2006-03-22,14:30,Male,1969,37,White,Equipment/Inspection Violation,Equipment,Yes,Reasonable Suspicion,Citation,No,16-30 Min,No,101
233,2006-03-23,00:45,Male,1977,29,White,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,0-15 Min,No,102
234,2006-03-24,21:45,Male,1980,26,Asian,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,103
235,2006-03-26,01:10,Male,1965,41,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Arrest Driver,Yes,0-15 Min,Yes,104
236,2006-03-26,09:25,Male,1986,20,White,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,0-15 Min,No,105
237,2006-03-27,00:00,Male,1978,28,Black,Speeding,Speeding,Yes,Probable Cause,Citation,No,16-30 Min,No,106
238,2006-03-27,01:25,Male,1985,21,White,Speeding,Speeding,Yes,Probable Cause,Arrest Driver,Yes,30+ Min,Yes,107
239,2006-03-28,15:00,Male,1967,39,White,Registration Violation,Registration/plates,Yes,Incident to Arrest,Citation,No,30+ Min,No,108
240,2006-03-29,12:15,Male,1985,21,White,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,109
241,2006-03-30,18:27,Male,1985,21,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,100
242,2006-04-03,00:10,Male,1982,24,White,Speeding,Speeding,Yes,"Incident to Arrest,Inventory",Arrest Driver,Yes,30+ Min,No,101
243,2006-04-03,14:00,Male,1971,35,Black,Registration Violation,Registration/plates,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,102
244,2006-04-03,14:55,Male,1987,19,White,Speeding,Speeding,Yes,"Incident to Arrest,Inventory",Arrest Driver,Yes,16-30 Min,No,103
245,2006-04-04,10:30,Female,1984,22,White,Equipment/Inspection Violation,Equipment,Yes,"Incident to Arrest,Inventory",Arrest Driver,Yes,16-30 Min,No,104
246,2006-04-04,11:30,Male,1986,20,White,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,105
247,2006-04-05,14:50,Male,1981,25,White,Equipment/Inspection Violation,Equipment,Yes,"Incident to Arrest,Inventory",Arrest Driver,Yes,16-30 Min,No,106
248,2006-04-06,14:30,Male,1964,42,White,Registration Violation,Registration/plates,Yes,Inventory,Citation,No,16-30 Min,No,107
249,2006-04-07,19:10,Male,1965,41,White,Speeding,Speeding,Yes,"Probable Cause,Protective Frisk",Citation,No,16-30 Min,Yes,108
250,2006-04-09,07:55,Male,1974,32,White,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,109
251,2006-04-10,23:05,Female,1986,20,White,Speeding,Speeding,Yes,Protective Frisk,Citation,No,16-30 Min,No,100
252,2006-04-11,16:15,Male,1980,26,Black,Equipment/Inspection Violation,Equipment,Yes,"Inventory,Protective Frisk",Arrest Driver,Yes,16-30 Min,No,101
253,2006-04-12,03:30,Male,1971,35,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Passenger,Yes,16-30 Min,No,102
254,2006-04-12,13:40,Male,1979,27,White,Other Traffic Violation,Moving violation,Yes,Protective Frisk,Citation,No,0-15 Min,No,103
255,2006-04-12,20:38,Male,1985,21,White,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,104
256,2006-04-13,01:25,Male,1961,45,White,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,105
257,2006-04-13,08:12,Male,1978,28,White,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,106
258,2006-04-21,23:30,Female,1963,43,White,Registration Violation,Registration/plates,Yes,Protective Frisk,Citation,No,16-30 Min,No,107
259,2006-04-22,19:38,Male,1979,27,White,APB,Other,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,108
260,2006-04-22,22:30,Male,1980,26,White,Other Traffic Violation,Moving violation,Yes,"Incident to Arrest,Inventory",Arrest Driver,Yes,30+ Min,No,109
261,2006-04-23,10:10,Male,1982,24,White,Registration Violation,Registration/plates,Yes,Inventory,Citation,No,16-30 Min,No,100
262,2006-04-24,09:50,Male,1985,21,White,Speeding,Speeding,Yes,Inventory,Citation,No,30+ Min,No,101
263,2006-04-24,16:50,Male,1979,27,White,Speeding,Speeding,Yes,Protective Frisk,Citation,No,16-30 Min,Yes,102
264,2006-04-24,23:25,Male,1983,23,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,16-30 Min,Yes,103
265,2006-04-25,08:23,Female,1972,34,White,Other Traffic Violation,Moving violation,Yes,Inventory,Citation,No,16-30 Min,No,104
266,2006-04-26,09:50,Male,1975,31,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,0-15 Min,No,105
267,2006-04-26,11:36,Male,1979,27,White,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,106
268,2006-04-26,23:40,Male,1985,21,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,16-30 Min,No,107
269,2006-04-27,09:55,Female,1987,19,White,Call for Service,Other,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,108
270,2006-04-29,00:00,Male,1984,22,Black,Other Traffic Violation,Moving violation,Yes,"Incident to Arrest,Probable Cause",Arrest Driver,Yes,30+ Min,No,109
271,2006-04-29,16:15,Male,1961,45,White,Other Traffic Violation,Moving violation,Yes,"Incident to Arrest,Inventory,Protective Frisk",Arrest Driver,Yes,30+ Min,No,100
272,2006-04-30,00:50,Male,1963,43,Black,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,101
273,2006-04-30,16:25,Male,1982,24,Black,Speeding,Speeding,Yes,"Incident to Arrest,Inventory,Protective Frisk",Arrest Driver,Yes,16-30 Min,No,102
274,2006-05-01,00:35,Male,1986,20,White,Other Traffic Violation,Moving violation,Yes,Inventory,Citation,No,0-15 Min,No,103
275,2006-05-02,00:01,Female,1986,20,White,Other Traffic Violation,Moving violation,Yes,"Probable Cause,Reasonable Suspicion",Citation,No,16-30 Min,No,104
276,2006-05-03,22:20,Male,1978,28,Black,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,30+ Min,No,105
277,2006-05-06,03:00,Female,1985,21,White,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,106
278,2006-05-06,18:07,Female,1972,34,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,107
279,2006-05-07,15:05,Male,1982,24,White,Speeding,Speeding,Yes,Reasonable Suspicion,Citation,No,0-15 Min,No,108
280,2006-05-10,16:25,Male,1984,22,Black,Registration Violation,Registration/plates,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,109
281,2006-05-11,00:45,Male,1980,26,Black,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Citation,No,0-15 Min,No,100
282,2006-05-13,11:30,Male,1965,41,Black,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,101
283,2006-05-13,14:00,Male,1961,45,Black,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,102
284,2006-05-15,09:50,Female,1977,29,White,Other Traffic Violation,Moving violation,Yes,Inventory,Citation,No,0-15 Min,No,103
285,2006-05-15,20:30,Male,1966,40,White,Speeding,Speeding,Yes,"Incident to Arrest,Probable Cause",Arrest Passenger,Yes,16-30 Min,Yes,104
286,2006-05-16,00:55,Male,1963,43,White,Other Traffic Violation,Moving violation,Yes,Protective Frisk,Arrest Driver,Yes,16-30 Min,No,105
287,2006-05-16,10:50,Male,1970,36,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,106
288,2006-05-16,21:55,Male,1968,38,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Warning,No,16-30 Min,No,107
289,2006-05-17,22:28,Male,1982,24,White,Speeding,Speeding,Yes,Protective Frisk,Citation,No,0-15 Min,No,108
290,2006-05-18,06:30,Male,1979,27,White,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,109
291,2006-05-20,00:30,Male,1986,20,Black,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Arrest Passenger,Yes,30+ Min,No,100
292,2006-05-21,00:10,Male,1957,49,Hispanic,Speeding,Speeding,Yes,Reasonable Suspicion,Arrest Passenger,Yes,0-15 Min,Yes,101
293,2006-05-21,21:05,Male,1971,35,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,102
294,2006-05-22,00:09,Male,1971,35,Black,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,103
295,2006-05-24,23:40,Male,1964,42,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,0-15 Min,No,104
296,2006-05-25,00:15,Male,1968,38,Black,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,105
297,2006-05-25,07:30,Male,1967,39,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,106
298,2006-05-25,08:10,Male,1956,50,Black,Call for Service,Other,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,107
299,2006-05-25,09:00,Male,1975,31,White,Speeding,Speeding,Yes,"Incident to Arrest,Inventory,Probable Cause",Arrest Driver,Yes,30+ Min,No,108
300,2006-05-25,13:15,Male,1981,25,White,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,109
301,2006-05-25,15:55,Male,1980,26,Hispanic,Speeding,Speeding,Yes,Incident to Arrest,Citation,No,16-30 Min,No,100
302,2006-05-27,13:40,Male,1979,27,White,Equipment/Inspection Violation,Equipment,Yes,Protective Frisk,Citation,No,0-15 Min,No,101
303,2006-05-27,21:00,Male,1983,23,Black,Call for Service,Other,Yes,Probable Cause,Citation,No,30+ Min,No,102
304,2006-05-29,20:15,Male,1979,27,White,Equipment/Inspection Violation,Equipment,Yes,Reasonable Suspicion,Citation,No,16-30 Min,No,103
305,2006-05-29,22:42,Male,1982,24,White,Other Traffic Violation,Moving violation,Yes,Probable Cause,Citation,No,16-30 Min,No,104
306,2006-05-30,13:00,Male,1976,30,White,Speeding,Speeding,Yes,"Incident to Arrest,Inventory,Protective Frisk",Arrest Driver,Yes,30+ Min,No,105
307,2006-05-31,00:05,Male,1986,20,White,Speeding,Speeding,Yes,"Probable Cause,Protective Frisk",Citation,No,16-30 Min,Yes,106
308,2006-05-31,00:32,Male,1982,24,Black,Other Traffic Violation,Moving violation,Yes,"Incident to Arrest,Protective Frisk",Citation,No,0-15 Min,No,107
309,2006-05-31,01:30,Female,1976,30,White,Registration Violation,Registration/plates,Yes,Incident to Arrest,Arrest Passenger,Yes,16-30 Min,No,108
310,2006-06-01,11:05,Male,1982,24,Asian,Equipment/Inspection Violation,Equipment,Yes,"Incident to Arrest,Inventory",Arrest Driver,Yes,16-30 Min,No,109
311,2006-06-02,11:05,Male,1982,24,White,Speeding,Speeding,Yes,"Incident to Arrest,Probable Cause,Protective Frisk",Arrest Driver,Yes,16-30 Min,No,100
312,2006-06-05,08:07,Female,1984,22,White,Motorist Assist/Courtesy,Other,Yes,Protective Frisk,Citation,No,30+ Min,No,101
313,2006-06-05,10:00,Female,1982,24,Black,Registration Violation,Registration/plates,Yes,Incident to Arrest,Arrest Passenger,Yes,16-30 Min,No,102
314,2006-06-11,00:50,Male,1982,24,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,0-15 Min,No,103
315,2006-06-11,08:50,Female,1964,42,White,Registration Violation,Registration/plates,Yes,"Incident to Arrest,Inventory",Arrest Driver,Yes,16-30 Min,No,104
316,2006-06-11,18:35,Male,1947,59,White,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,105
317,2006-06-12,07:45,Male,1970,36,White,Equipment/Inspection Violation,Equipment,Yes,Protective Frisk,Citation,No,16-30 Min,No,106
318,2006-06-12,12:32,Male,1968,38,White,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,107
319,2006-06-13,17:10,Male,1979,27,White,Speeding,Speeding,Yes,Probable Cause,Citation,No,30+ Min,No,108
320,2006-06-15,12:00,Male,1981,25,White,Call for Service,Other,Yes,"Incident to Arrest,Inventory,Reasonable Suspicion",Arrest Driver,Yes,30+ Min,No,109
321,2006-06-15,13:50,Male,1985,21,White,Equipment/Inspection Violation,Equipment,Yes,"Probable Cause,Reasonable Suspicion",Citation,No,16-30 Min,Yes,100
322,2006-06-16,21:50,Female,1974,32,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,Yes,101
323,2006-06-17,00:02,Male,1969,37,White,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,102
324,2006-06-17,01:54,Male,1972,34,Black,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,103
325,2006-06-21,07:00,Male,1968,38,White,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,104
326,2006-06-21,11:45,Female,1973,33,Black,Other Traffic Violation,Moving violation,Yes,Probable Cause,Arrest Passenger,Yes,30+ Min,No,105
327,2006-06-22,15:10,Male,1972,34,White,Other Traffic Violation,Moving violation,Yes,"Incident to Arrest,Inventory,Protective Frisk",Arrest Driver,Yes,30+ Min,No,106
328,2006-06-23,15:22,Male,1984,22,White,Equipment/Inspection Violation,Equipment,Yes,Incident to Arrest,Arrest Passenger,Yes,30+ Min,No,107
329,2006-06-25,01:30,Male,1981,25,White,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,108
330,2006-06-25,08:30,Male,1974,32,White,Registration Violation,Registration/plates,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,Yes,109
331,2006-06-29,01:50,Female,1979,27,Black,Equipment/Inspection Violation,Equipment,Yes,Protective Frisk,Citation,No,16-30 Min,No,100
332,2006-06-30,01:45,Female,1966,40,White,Registration Violation,Registration/plates,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,101
333,2006-07-02,02:30,Male,1971,35,Black,Equipment/Inspection Violation,Equipment,Yes,"Incident to Arrest,Probable Cause",Arrest Driver,Yes,16-30 Min,No,102
334,2006-07-03,01:00,Male,1954,52,White,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,16-30 Min,No,103
335,2006-07-03,18:10,Male,1979,27,White,Speeding,Speeding,Yes,Incident to Arrest,Arrest Driver,Yes,30+ Min,No,104
336,2006-07-03,20:10,Male,1975,31,White,Registration Violation,Registration/plates,Yes,Inventory,Citation,No,16-30 Min,No,105
337,2006-07-06,16:05,Male,1973,33,Black,Registration Violation,Registration/plates,Yes,Incident to Arrest,Arrest Driver,Yes,0-15 Min,No,106
338,2006-07-06,21:02,Male,1966,40,White,Other Traffic Violation,Moving violation,Yes,Incident to Arrest,Arrest Driver,Yes,0-15 Min,No,107
339,2006-07-06,22:10,Female,1973,33,Black,Speeding,Speeding,Yes,Protective Frisk,Citation,No,0-15 Min,No,108
340,2006-07-06,23:45,Male,1977,29,Black,Equipment/Inspection Violation,Equipment,Yes,"Incident to Arrest,Reasonable Suspicion",Arrest Passenger,Yes,30+ Min,No,109
341,2006-07-07,01:00,Male,1979,27,White,Equipment/Inspection Violation,Equipment,Yes,"Incident to Arrest,Inventory,Protective Frisk",Arrest Driver,Yes,30+ Min,No,100
342,2006-07-07,02:30,Male,1982,24,Black,Equipment/Inspection Violation,Equipment,Yes,"Incident to Arrest,Probable Cause,Protective Frisk",Arrest Passenger,Yes,0-15 Min,No,101
343,2006-07-08,01:45,Male,1972,34,Black,Other Traffic Violation,Moving violation,Yes,Protective Frisk,Citation,No,0-15 Min,No,102
