case_id;stop_date;stop_time;driver_gender;year_of_birth;driver_age;driver_race;violation_raw;violation;search_conducted;search_type;stop_outcome;is_arrested;stop_duration;drugs_related_stop;stopped_by
192;10.2.2006;2:25;Male;1971;35;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;16-30 Min;No;101
193;11.2.2006;2:41;Male;1985;21;White;APB;Other;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;102
194;11.2.2006;9:11;Female;1965;41;White;Registration Violation;Registration/plates;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;103
195;13.2.2006;14:15;Male;1984;22;White;Speeding;Speeding;Yes;Probable Cause,Reasonable Suspicion;Citation;No;30+ Min;No;104
196;13.2.2006;23:00;Male;1970;36;White;Registration Violation;Registration/plates;Yes;Probable Cause;Citation;No;16-30 Min;No;105
197;15.2.2006;2:45;Male;1965;41;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Citation;No;0-15 Min;No;106
198;15.2.2006;23:00;Female;1983;23;White;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Arrest Passenger;Yes;30+ Min;No;107
199;16.2.2006;2:30;Male;1982;24;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;16-30 Min;No;108
200;18.2.2006;14:25;Male;1987;19;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;109
201;21.2.2006;1:40;Male;1985;21;Black;Other Traffic Violation;Moving violation;Yes;Incident to Arrest,Probable Cause;Arrest Driver;Yes;30+ Min;Yes;100
202;21.2.2006;1:40;Male;1985;21;Black;Other Traffic Violation;Moving violation;Yes;Incident to Arrest,Probable Cause;Arrest Driver;Yes;30+ Min;Yes;101
203;21.2.2006;11:00;Male;1979;27;Black;Registration Violation;Registration/plates;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;102
204;23.2.2006;12:31;Male;1983;23;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;0-15 Min;No;103
205;23.2.2006;22:00;Male;1984;22;White;Call for Service;Other;Yes;Inventory;Arrest Driver;Yes;30+ Min;No;104
206;24.2.2006;1:50;Male;1987;19;White;Call for Service;Other;Yes;Inventory,Protective Frisk;Citation;No;30+ Min;No;105
207;24.2.2006;15:30;Male;1989;17;White;Call for Service;Other;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;106
208;25.2.2006;14:50;Male;1981;25;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Citation;No;30+ Min;No;107
209;26.2.2006;12:02;Female;1951;55;White;Registration Violation;Registration/plates;Yes;Inventory;Citation;No;30+ Min;No;108
210;27.2.2006;23:00;Female;1981;25;Black;Registration Violation;Registration/plates;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;109
211;1.3.2006;18:30;Male;1985;21;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;100
212;3.3.2006;12:20;Male;1968;38;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;Yes;101
213;4.3.2006;16:30;Male;1948;58;Hispanic;Other Traffic Violation;Moving violation;Yes;Incident to Arrest,Inventory;Arrest Driver;Yes;16-30 Min;No;102
214;4.3.2006;20:00;Male;1983;23;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;0-15 Min;No;103
215;5.3.2006;19:25;Male;1984;22;Hispanic;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;104
216;8.3.2006;10:30;Male;1986;20;Black;Other Traffic Violation;Moving violation;Yes;Inventory,Protective Frisk;Citation;No;16-30 Min;No;105
217;9.3.2006;14:53;Male;1972;34;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest,Inventory;Arrest Driver;Yes;16-30 Min;No;106
218;9.3.2006;23:40;Male;1965;41;White;Speeding;Speeding;Yes;Incident to Arrest,Inventory;Arrest Driver;Yes;30+ Min;No;107
219;10.3.2006;10:00;Female;1963;43;Black;Speeding;Speeding;Yes;Incident to Arrest,Inventory;Arrest Driver;Yes;16-30 Min;No;108
220;11.3.2006;1:50;Male;1983;23;White;Registration Violation;Registration/plates;Yes;Inventory;Citation;No;0-15 Min;No;109
221;13.3.2006;9:40;Female;1954;52;White;Registration Violation;Registration/plates;Yes;Inventory;Arrest Driver;Yes;16-30 Min;No;100
222;14.3.2006;23:30;Male;1984;22;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;101
223;16.3.2006;18:25;Male;1987;19;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;30+ Min;Yes;102
224;16.3.2006;18:55;Male;1969;37;White;Registration Violation;Registration/plates;Yes;Inventory;Citation;No;30+ Min;No;103
225;16.3.2006;23:30;Male;1975;31;Black;Speeding;Speeding;Yes;Probable Cause;Citation;No;0-15 Min;No;104
226;19.3.2006;1:27;Male;1960;46;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;105
227;19.3.2006;3:39;Male;1977;29;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest,Protective Frisk;Arrest Driver;Yes;16-30 Min;No;106
228;19.3.2006;20:29;Male;1967;39;White;Equipment/Inspection Violation;Equipment;Yes;Probable Cause;Citation;No;16-30 Min;Yes;107
229;20.3.2006;2:15;Male;1954;52;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;Yes;108
230;20.3.2006;15:00;Male;1973;33;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest,Inventory;Arrest Driver;Yes;16-30 Min;No;109
231;21.3.2006;23:45;Male;1988;18;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest,Inventory;Arrest Driver;Yes;0-15 Min;No;100
232;22.3.2006;14:30;Male;1969;37;White;Equipment/Inspection Violation;Equipment;Yes;Reasonable Suspicion;Citation;No;16-30 Min;No;101
233;23.3.2006;0:45;Male;1977;29;White;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;0-15 Min;No;102
234;24.3.2006;21:45;Male;1980;26;Asian;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;103
235;26.3.2006;1:10;Male;1965;41;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Arrest Driver;Yes;0-15 Min;Yes;104
236;26.3.2006;9:25;Male;1986;20;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;0-15 Min;No;105
237;27.3.2006;0:00;Male;1978;28;Black;Speeding;Speeding;Yes;Probable Cause;Citation;No;16-30 Min;No;106
238;27.3.2006;1:25;Male;1985;21;White;Speeding;Speeding;Yes;Probable Cause;Arrest Driver;Yes;30+ Min;Yes;107
239;28.3.2006;15:00;Male;1967;39;White;Registration Violation;Registration/plates;Yes;Incident to Arrest;Citation;No;30+ Min;No;108
240;29.3.2006;12:15;Male;1985;21;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;109
241;30.3.2006;18:27;Male;1985;21;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;100
242;3.4.2006;0:10;Male;1982;24;White;Speeding;Speeding;Yes;Incident to Arrest,Inventory;Arrest Driver;Yes;30+ Min;No;101
243;3.4.2006;14:00;Male;1971;35;Black;Registration Violation;Registration/plates;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;102
244;3.4.2006;14:55;Male;1987;19;White;Speeding;Speeding;Yes;Incident to Arrest,Inventory;Arrest Driver;Yes;16-30 Min;No;103
245;4.4.2006;10:30;Female;1984;22;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest,Inventory;Arrest Driver;Yes;16-30 Min;No;104
246;4.4.2006;11:30;Male;1986;20;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;105
247;5.4.2006;14:50;Male;1981;25;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest,Inventory;Arrest Driver;Yes;16-30 Min;No;106
248;6.4.2006;14:30;Male;1964;42;White;Registration Violation;Registration/plates;Yes;Inventory;Citation;No;16-30 Min;No;107
249;7.4.2006;19:10;Male;1965;41;White;Speeding;Speeding;Yes;Probable Cause,Protective Frisk;Citation;No;16-30 Min;Yes;108
250;9.4.2006;7:55;Male;1974;32;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;109
251;10.4.2006;23:05;Female;1986;20;White;Speeding;Speeding;Yes;Protective Frisk;Citation;No;16-30 Min;No;100
252;11.4.2006;16:15;Male;1980;26;Black;Equipment/Inspection Violation;Equipment;Yes;Inventory,Protective Frisk;Arrest Driver;Yes;16-30 Min;No;101
253;12.4.2006;3:30;Male;1971;35;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Passenger;Yes;16-30 Min;No;102
254;12.4.2006;13:40;Male;1979;27;White;Other Traffic Violation;Moving violation;Yes;Protective Frisk;Citation;No;0-15 Min;No;103
255;12.4.2006;20:38;Male;1985;21;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;104
256;13.4.2006;1:25;Male;1961;45;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;105
257;13.4.2006;8:12;Male;1978;28;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;106
258;21.4.2006;23:30;Female;1963;43;White;Registration Violation;Registration/plates;Yes;Protective Frisk;Citation;No;16-30 Min;No;107
259;22.4.2006;19:38;Male;1979;27;White;APB;Other;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;108
260;22.4.2006;22:30;Male;1980;26;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest,Inventory;Arrest Driver;Yes;30+ Min;No;109
261;23.4.2006;10:10;Male;1982;24;White;Registration Violation;Registration/plates;Yes;Inventory;Citation;No;16-30 Min;No;100
262;24.4.2006;9:50;Male;1985;21;White;Speeding;Speeding;Yes;Inventory;Citation;No;30+ Min;No;101
263;24.4.2006;16:50;Male;1979;27;White;Speeding;Speeding;Yes;Protective Frisk;Citation;No;16-30 Min;Yes;102
264;24.4.2006;23:25;Male;1983;23;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;16-30 Min;Yes;103
265;25.4.2006;8:23;Female;1972;34;White;Other Traffic Violation;Moving violation;Yes;Inventory;Citation;No;16-30 Min;No;104
266;26.4.2006;9:50;Male;1975;31;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;0-15 Min;No;105
267;26.4.2006;11:36;Male;1979;27;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;106
268;26.4.2006;23:40;Male;1985;21;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;16-30 Min;No;107
269;27.4.2006;9:55;Female;1987;19;White;Call for Service;Other;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;108
270;29.4.2006;0:00;Male;1984;22;Black;Other Traffic Violation;Moving violation;Yes;Incident to Arrest,Probable Cause;Arrest Driver;Yes;30+ Min;No;109
271;29.4.2006;16:15;Male;1961;45;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest,Inventory,Protective Frisk;Arrest Driver;Yes;30+ Min;No;100
272;30.4.2006;0:50;Male;1963;43;Black;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;101
273;30.4.2006;16:25;Male;1982;24;Black;Speeding;Speeding;Yes;Incident to Arrest,Inventory,Protective Frisk;Arrest Driver;Yes;16-30 Min;No;102
274;1.5.2006;0:35;Male;1986;20;White;Other Traffic Violation;Moving violation;Yes;Inventory;Citation;No;0-15 Min;No;103
275;2.5.2006;0:01;Female;1986;20;White;Other Traffic Violation;Moving violation;Yes;Probable Cause,Reasonable Suspicion;Citation;No;16-30 Min;No;104
276;3.5.2006;22:20;Male;1978;28;Black;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;30+ Min;No;105
277;6.5.2006;3:00;Female;1985;21;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;106
278;6.5.2006;18:07;Female;1972;34;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;107
279;7.5.2006;15:05;Male;1982;24;White;Speeding;Speeding;Yes;Reasonable Suspicion;Citation;No;0-15 Min;No;108
280;10.5.2006;16:25;Male;1984;22;Black;Registration Violation;Registration/plates;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;109
281;11.5.2006;0:45;Male;1980;26;Black;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Citation;No;0-15 Min;No;100
282;13.5.2006;11:30;Male;1965;41;Black;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;101
283;13.5.2006;14:00;Male;1961;45;Black;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;102
284;15.5.2006;9:50;Female;1977;29;White;Other Traffic Violation;Moving violation;Yes;Inventory;Citation;No;0-15 Min;No;103
285;15.5.2006;20:30;Male;1966;40;White;Speeding;Speeding;Yes;Incident to Arrest,Probable Cause;Arrest Passenger;Yes;16-30 Min;Yes;104
286;16.5.2006;0:55;Male;1963;43;White;Other Traffic Violation;Moving violation;Yes;Protective Frisk;Arrest Driver;Yes;16-30 Min;No;105
287;16.5.2006;10:50;Male;1970;36;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;106
288;16.5.2006;21:55;Male;1968;38;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Warning;No;16-30 Min;No;107
289;17.5.2006;22:28;Male;1982;24;White;Speeding;Speeding;Yes;Protective Frisk;Citation;No;0-15 Min;No;108
290;18.5.2006;6:30;Male;1979;27;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;109
291;20.5.2006;0:30;Male;1986;20;Black;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Arrest Passenger;Yes;30+ Min;No;100
292;21.5.2006;0:10;Male;1957;49;Hispanic;Speeding;Speeding;Yes;Reasonable Suspicion;Arrest Passenger;Yes;0-15 Min;Yes;101
293;21.5.2006;21:05;Male;1971;35;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;102
294;22.5.2006;0:09;Male;1971;35;Black;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;103
295;24.5.2006;23:40;Male;1964;42;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;0-15 Min;No;104
296;25.5.2006;0:15;Male;1968;38;Black;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;105
297;25.5.2006;7:30;Male;1967;39;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;106
298;25.5.2006;8:10;Male;1956;50;Black;Call for Service;Other;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;107
299;25.5.2006;9:00;Male;1975;31;White;Speeding;Speeding;Yes;Incident to Arrest,Inventory,Probable Cause;Arrest Driver;Yes;30+ Min;No;108
300;25.5.2006;13:15;Male;1981;25;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;109
301;25.5.2006;15:55;Male;1980;26;Hispanic;Speeding;Speeding;Yes;Incident to Arrest;Citation;No;16-30 Min;No;100
302;27.5.2006;13:40;Male;1979;27;White;Equipment/Inspection Violation;Equipment;Yes;Protective Frisk;Citation;No;0-15 Min;No;101
303;27.5.2006;21:00;Male;1983;23;Black;Call for Service;Other;Yes;Probable Cause;Citation;No;30+ Min;No;102
304;29.5.2006;20:15;Male;1979;27;White;Equipment/Inspection Violation;Equipment;Yes;Reasonable Suspicion;Citation;No;16-30 Min;No;103
305;29.5.2006;22:42;Male;1982;24;White;Other Traffic Violation;Moving violation;Yes;Probable Cause;Citation;No;16-30 Min;No;104
306;30.5.2006;13:00;Male;1976;30;White;Speeding;Speeding;Yes;Incident to Arrest,Inventory,Protective Frisk;Arrest Driver;Yes;30+ Min;No;105
307;31.5.2006;0:05;Male;1986;20;White;Speeding;Speeding;Yes;Probable Cause,Protective Frisk;Citation;No;16-30 Min;Yes;106
308;31.5.2006;0:32;Male;1982;24;Black;Other Traffic Violation;Moving violation;Yes;Incident to Arrest,Protective Frisk;Citation;No;0-15 Min;No;107
309;31.5.2006;1:30;Female;1976;30;White;Registration Violation;Registration/plates;Yes;Incident to Arrest;Arrest Passenger;Yes;16-30 Min;No;108
310;1.6.2006;11:05;Male;1982;24;Asian;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest,Inventory;Arrest Driver;Yes;16-30 Min;No;109
311;2.6.2006;11:05;Male;1982;24;White;Speeding;Speeding;Yes;Incident to Arrest,Probable Cause,Protective Frisk;Arrest Driver;Yes;16-30 Min;No;100
312;5.6.2006;8:07;Female;1984;22;White;Motorist Assist/Courtesy;Other;Yes;Protective Frisk;Citation;No;30+ Min;No;101
313;5.6.2006;10:00;Female;1982;24;Black;Registration Violation;Registration/plates;Yes;Incident to Arrest;Arrest Passenger;Yes;16-30 Min;No;102
314;11.6.2006;0:50;Male;1982;24;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;0-15 Min;No;103
315;11.6.2006;8:50;Female;1964;42;White;Registration Violation;Registration/plates;Yes;Incident to Arrest,Inventory;Arrest Driver;Yes;16-30 Min;No;104
316;11.6.2006;18:35;Male;1947;59;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;105
317;12.6.2006;7:45;Male;1970;36;White;Equipment/Inspection Violation;Equipment;Yes;Protective Frisk;Citation;No;16-30 Min;No;106
318;12.6.2006;12:32;Male;1968;38;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;107
319;13.6.2006;17:10;Male;1979;27;White;Speeding;Speeding;Yes;Probable Cause;Citation;No;30+ Min;No;108
320;15.6.2006;12:00;Male;1981;25;White;Call for Service;Other;Yes;Incident to Arrest,Inventory,Reasonable Suspicion;Arrest Driver;Yes;30+ Min;No;109
321;15.6.2006;13:50;Male;1985;21;White;Equipment/Inspection Violation;Equipment;Yes;Probable Cause,Reasonable Suspicion;Citation;No;16-30 Min;Yes;100
322;16.6.2006;21:50;Female;1974;32;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;Yes;101
323;17.6.2006;0:02;Male;1969;37;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;102
324;17.6.2006;1:54;Male;1972;34;Black;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;103
325;21.6.2006;7:00;Male;1968;38;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;104
326;21.6.2006;11:45;Female;1973;33;Black;Other Traffic Violation;Moving violation;Yes;Probable Cause;Arrest Passenger;Yes;30+ Min;No;105
327;22.6.2006;15:10;Male;1972;34;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest,Inventory,Protective Frisk;Arrest Driver;Yes;30+ Min;No;106
328;23.6.2006;15:22;Male;1984;22;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Arrest Passenger;Yes;30+ Min;No;107
329;25.6.2006;1:30;Male;1981;25;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;108
330;25.6.2006;8:30;Male;1974;32;White;Registration Violation;Registration/plates;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;Yes;109
331;29.6.2006;1:50;Female;1979;27;Black;Equipment/Inspection Violation;Equipment;Yes;Protective Frisk;Citation;No;16-30 Min;No;100
332;30.6.2006;1:45;Female;1966;40;White;Registration Violation;Registration/plates;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;101
333;2.7.2006;2:30;Male;1971;35;Black;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest,Probable Cause;Arrest Driver;Yes;16-30 Min;No;102
334;3.7.2006;1:00;Male;1954;52;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;103
335;3.7.2006;18:10;Male;1979;27;White;Speeding;Speeding;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;104
336;3.7.2006;20:10;Male;1975;31;White;Registration Violation;Registration/plates;Yes;Inventory;Citation;No;16-30 Min;No;105
337;6.7.2006;16:05;Male;1973;33;Black;Registration Violation;Registration/plates;Yes;Incident to Arrest;Arrest Driver;Yes;0-15 Min;No;106
338;6.7.2006;21:02;Male;1966;40;White;Other Traffic Violation;Moving violation;Yes;Incident to Arrest;Arrest Driver;Yes;0-15 Min;No;107
339;6.7.2006;22:10;Female;1973;33;Black;Speeding;Speeding;Yes;Protective Frisk;Citation;No;0-15 Min;No;108
340;6.7.2006;23:45;Male;1977;29;Black;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest,Reasonable Suspicion;Arrest Passenger;Yes;30+ Min;No;109
341;7.7.2006;1:00;Male;1979;27;White;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest,Inventory,Protective Frisk;Arrest Driver;Yes;30+ Min;No;100
342;7.7.2006;2:30;Male;1982;24;Black;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest,Probable Cause,Protective Frisk;Arrest Passenger;Yes;0-15 Min;No;101
343;8.7.2006;1:45;Male;1972;34;Black;Other Traffic Violation;Moving violation;Yes;Protective Frisk;Citation;No;0-15 Min;No;102
344;8.7.2006;21:50;Male;1980;26;White;Call for Service;Other;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;103
345;8.7.2006;22:30;Male;1984;22;Black;Equipment/Inspection Violation;Equipment;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;104
346;8.7.2006;23:30;Male;1983;23;Black;Registration Violation;Registration/plates;Yes;Incident to Arrest;Arrest Driver;Yes;16-30 Min;No;105
347;9.7.2006;23:10;Male;1978;28;Black;Other Traffic Violation;Moving violation;Yes;Protective Frisk;Citation;No;0-15 Min;No;106
348;11.7.2006;19:05;Male;1981;25;White;Registration Violation;Registration/plates;Yes;Incident to Arrest;Arrest Driver;Yes;30+ Min;No;107
